City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
447,Roma,US,2022-02-13 20:54:06,43.2128,-75.4557,21.96,63,100,10.0,overcast clouds
448,Constitucion,CL,2022-02-13 20:51:38,-35.3333,-72.4167,66.94,72,55,8.5,broken clouds
449,Muros,ES,2022-02-13 20:56:09,42.7762,-9.0603,53.24,71,11,19.33,few clouds
450,Blackwater,AU,2022-02-13 20:56:10,-23.5833,148.8833,70.38,72,0,11.23,clear sky
451,Camocim,BR,2022-02-13 20:56:10,-2.9022,-40.8411,81.01,78,13,16.28,few clouds
452,Phibun Mangsahan,TH,2022-02-13 20:56:10,15.2447,105.2291,75.18,77,100,8.95,overcast clouds
453,Hervey Bay,AU,2022-02-13 20:56:11,-25.2986,152.8535,70.03,77,14,18.66,few clouds
454,Cienaga,CO,2022-02-13 20:56:11,11.007,-74.2476,93.33,46,20,13.8,few clouds
455,Hobyo,SO,2022-02-13 20:56:12,5.3505,48.5268,77.14,75,86,15.48,overcast clouds
456,Monrovia,LR,2022-02-13 20:56:12,6.3005,-10.7969,80.37,83,72,6.46,broken clouds
457,Stephenville,US,2022-02-13 20:56:12,32.2207,-98.2023,64.92,20,0,6.91,clear sky
458,Zharkent,KZ,2022-02-13 20:56:13,44.1628,80.0,26.69,77,100,0.27,overcast clouds
459,Labuhan,ID,2022-02-13 20:56:13,-6.8844,112.2051,75.7,92,100,4.85,overcast clouds
460,Ishinomaki,JP,2022-02-13 20:56:14,38.4167,141.3,33.8,73,100,9.89,overcast clouds
461,Japura,ID,2022-02-13 20:56:14,-0.3167,102.35,73.11,98,100,0.51,overcast clouds
462,Okhotsk,RU,2022-02-13 20:56:14,59.3833,143.3,-14.58,79,1,11.3,clear sky
463,Istok,XK,2022-02-13 20:56:15,42.7808,20.4875,42.15,96,100,1.39,overcast clouds
464,Zuenoula,CI,2022-02-13 20:56:15,7.4292,-6.0431,78.93,66,54,6.6,broken clouds
465,Coaldale,CA,2022-02-13 20:56:16,49.7167,-112.6185,49.19,36,75,8.05,broken clouds
466,Petropavlovsk-Kamchatskiy,RU,2022-02-13 20:56:16,53.0452,158.6483,12.79,62,75,8.95,broken clouds
467,Zirc,HU,2022-02-13 20:56:16,47.2636,17.8737,31.59,87,5,5.88,clear sky
468,Tadine,NC,2022-02-13 20:56:17,-21.55,167.8833,81.1,81,99,7.61,overcast clouds
469,Salinopolis,BR,2022-02-13 20:56:17,-0.6136,-47.3561,78.62,86,100,8.43,overcast clouds
470,Kudahuvadhoo,MV,2022-02-13 20:56:18,2.6708,72.8944,81.16,79,100,10.83,overcast clouds
471,Sadiqabad,PK,2022-02-13 20:56:18,28.3062,70.1307,61.14,27,0,9.91,clear sky
472,Kodinsk,RU,2022-02-13 20:56:19,58.6881,99.1844,-21.03,100,57,2.93,broken clouds
473,Bathsheba,BB,2022-02-13 20:56:19,13.2167,-59.5167,84.81,61,75,17.27,broken clouds
474,Coihaique,CL,2022-02-13 20:52:01,-45.5752,-72.0662,81.21,34,0,6.91,clear sky
475,Tezu,IN,2022-02-13 20:56:20,27.9167,96.1667,53.01,44,0,4.88,clear sky
476,Alyangula,AU,2022-02-13 20:56:20,-13.8483,136.4192,73.27,100,28,2.3,scattered clouds
477,Kabanjahe,ID,2022-02-13 20:56:20,3.1001,98.4908,61.41,96,100,1.72,moderate rain
478,Olavarria,AR,2022-02-13 20:56:21,-36.8927,-60.3225,79.02,42,1,10.38,clear sky
479,Kenai,US,2022-02-13 20:54:48,60.5544,-151.2583,31.03,97,100,0.0,overcast clouds
480,Latung,PH,2022-02-13 20:56:21,5.5,120.8833,81.72,75,100,9.26,overcast clouds
481,Gannan,CN,2022-02-13 20:56:22,47.9147,123.5031,-7.22,93,54,6.11,broken clouds
482,Kirkwall,GB,2022-02-13 20:56:22,58.9848,-2.9587,39.25,93,75,0.0,broken clouds
483,Kiunga,PG,2022-02-13 20:56:22,-6.1219,141.2906,72.99,96,100,1.88,overcast clouds
484,Akyab,MM,2022-02-13 20:56:23,20.15,92.9,63.64,57,67,6.62,broken clouds
485,Pemba,MZ,2022-02-13 20:56:23,-12.974,40.5178,77.7,83,20,3.44,thunderstorm
486,Ust-Kuyga,RU,2022-02-13 20:56:24,70.0167,135.6,-12.05,90,100,6.8,overcast clouds
487,Neiafu,TO,2022-02-13 20:56:24,-18.65,-173.9833,83.08,78,40,8.05,scattered clouds
488,Urumqi,CN,2022-02-13 20:56:24,43.801,87.6005,11.35,79,0,4.47,clear sky
489,Kula,TR,2022-02-13 20:56:25,38.5473,28.6498,36.18,94,19,4.0,few clouds
490,Kununurra,AU,2022-02-13 20:56:25,-15.7667,128.7333,76.98,78,3,6.91,clear sky
491,Matagami,CA,2022-02-13 20:56:26,49.7502,-77.6328,-2.09,55,0,0.0,clear sky
492,Vao,NC,2022-02-13 20:56:26,-22.6667,167.4833,79.7,85,100,7.63,overcast clouds
493,Timra,SE,2022-02-13 20:56:26,62.487,17.3257,31.68,93,9,2.3,clear sky
494,Ratnagiri,IN,2022-02-13 20:56:27,16.9833,73.3,72.28,63,4,8.97,clear sky
495,Alice Springs,AU,2022-02-13 20:56:27,-23.7,133.8833,62.15,67,0,5.75,clear sky
496,Benguela,AO,2022-02-13 20:56:28,-12.5763,13.4055,76.73,82,84,1.61,broken clouds
497,Miri,MY,2022-02-13 20:56:28,4.4148,114.0089,77.14,94,40,0.0,scattered clouds
498,Dalbandin,PK,2022-02-13 20:56:29,28.8947,64.4101,55.42,44,50,8.95,scattered clouds
499,Port Lincoln,AU,2022-02-13 20:56:29,-34.7333,135.8667,66.34,83,95,10.07,overcast clouds
500,El Fuerte,MX,2022-02-13 20:56:29,26.4189,-108.6194,92.01,5,100,6.17,overcast clouds
501,Hamilton,US,2022-02-13 20:56:21,39.1834,-84.5333,30.99,57,80,7.0,broken clouds
502,Anzio,IT,2022-02-13 20:56:30,41.4853,12.6179,52.5,91,96,7.07,overcast clouds
503,College Place,US,2022-02-13 20:56:31,46.0493,-118.3883,56.55,54,0,1.01,clear sky
504,Madimba,TZ,2022-02-13 20:56:31,-10.4,40.3333,78.06,90,61,4.88,broken clouds
505,Golspie,GB,2022-02-13 20:56:31,57.9727,-3.978,42.15,93,100,5.73,overcast clouds
506,Alghero,IT,2022-02-13 20:56:32,40.5589,8.3181,49.98,87,0,1.14,clear sky
507,Paramonga,PE,2022-02-13 20:56:32,-10.6667,-77.8333,75.15,73,4,12.24,clear sky
508,Cozumel,MX,2022-02-13 20:54:06,20.5083,-86.9458,80.94,71,38,10.0,scattered clouds
509,Erzin,TR,2022-02-13 20:56:33,36.9559,36.2,41.52,76,67,2.46,broken clouds
510,Coulommiers,FR,2022-02-13 20:56:33,48.8145,3.085,55.18,71,98,1.99,overcast clouds
511,Georgiyevskoye,RU,2022-02-13 20:56:34,58.731,45.024,1.11,100,98,2.98,overcast clouds
512,Peniche,PT,2022-02-13 20:56:34,39.3558,-9.3811,58.62,92,7,17.22,clear sky
513,Harrison,US,2022-02-13 20:56:34,30.4091,-89.0436,56.3,24,0,12.75,clear sky
514,Saryozek,KZ,2022-02-13 20:56:35,44.3583,77.9753,24.12,79,100,4.12,overcast clouds
515,San Juan,AR,2022-02-13 20:56:35,-31.5375,-68.5364,86.67,22,2,4.63,clear sky
516,Segezha,RU,2022-02-13 20:56:36,63.7415,34.3222,28.71,95,100,15.21,light snow
517,Carbonia,IT,2022-02-13 20:56:36,39.1672,8.5222,52.0,88,6,3.24,clear sky
518,Sambava,MG,2022-02-13 20:56:37,-14.2667,50.1667,76.33,86,47,3.8,moderate rain
519,Marrakesh,MA,2022-02-13 20:52:14,31.6315,-8.0083,60.87,27,0,2.3,clear sky
520,Kualakapuas,ID,2022-02-13 20:56:37,-3.0091,114.3876,75.36,93,100,0.94,overcast clouds
521,Adrar,MR,2022-02-13 20:56:38,20.5022,-10.0711,64.99,20,64,10.54,broken clouds
522,Rameswaram,IN,2022-02-13 20:56:38,9.2833,79.3,79.48,72,66,16.13,broken clouds
523,Kedougou,SN,2022-02-13 20:56:39,12.5579,-12.1743,80.46,12,1,3.74,clear sky
524,Arlit,NE,2022-02-13 20:56:39,18.7369,7.3853,71.22,11,0,8.75,clear sky
525,Kutum,SD,2022-02-13 20:56:39,14.2,24.6667,63.43,15,7,10.02,clear sky
526,Ulladulla,AU,2022-02-13 20:56:40,-35.35,150.4667,66.87,72,100,6.91,overcast clouds
527,Deputatskiy,RU,2022-02-13 20:56:40,69.3,139.9,-21.86,97,78,6.73,broken clouds
528,Olinda,BR,2022-02-13 20:56:41,-8.0089,-34.8553,83.93,70,75,8.05,broken clouds
529,Lanzhou,CN,2022-02-13 20:56:41,36.0564,103.7922,24.08,79,14,1.86,few clouds
530,Mahenge,TZ,2022-02-13 20:56:41,-8.6833,36.7167,64.36,95,100,3.18,moderate rain
531,Northam,GB,2022-02-13 20:56:42,51.0333,-4.2167,48.02,91,100,22.48,overcast clouds
532,Gerash,IR,2022-02-13 20:56:42,27.6652,54.1371,50.14,58,52,6.13,broken clouds
533,Brae,GB,2022-02-13 20:56:43,60.3964,-1.353,37.31,87,100,12.75,overcast clouds
534,Ismailia,EG,2022-02-13 20:56:43,30.6043,32.2723,55.72,72,1,7.16,clear sky
535,Linares,CL,2022-02-13 20:56:43,-35.85,-71.6,88.72,21,16,15.23,few clouds
536,Canico,PT,2022-02-13 20:56:44,32.6333,-16.85,64.06,74,40,9.22,scattered clouds
537,Tha Chang,TH,2022-02-13 20:56:44,9.2642,99.1922,75.79,89,74,2.08,broken clouds
538,Virginia Beach,US,2022-02-13 20:52:56,36.8529,-75.978,42.03,76,100,5.01,light rain
539,La Union,PE,2022-02-13 20:56:45,-5.4,-80.75,84.04,49,76,17.74,broken clouds
540,Mattru,SL,2022-02-13 20:56:45,7.6244,-11.8332,77.29,83,25,3.76,scattered clouds
541,Sao Geraldo Do Araguaia,BR,2022-02-13 20:53:13,-6.4006,-48.555,75.96,96,92,2.51,light rain
542,Kanchanaburi,TH,2022-02-13 20:56:46,14.6333,99.1,75.16,84,61,2.64,broken clouds
543,Iranshahr,IR,2022-02-13 20:56:46,27.2025,60.6848,62.94,48,0,4.61,clear sky
544,Naples,IT,2022-02-13 20:52:06,40.8333,14.25,53.74,82,0,3.44,clear sky
545,Komsomolskiy,UZ,2022-02-13 20:56:47,40.4272,71.7189,35.02,84,100,1.54,overcast clouds
546,Orlik,RU,2022-02-13 20:56:47,52.5178,99.825,-19.93,97,100,2.62,overcast clouds
547,Makarska,HR,2022-02-13 20:56:48,43.2969,17.0178,46.54,60,22,1.83,few clouds
548,Liyang,CN,2022-02-13 20:56:48,29.7057,118.2862,42.37,96,100,0.87,overcast clouds
549,Pokrovsk,UA,2022-02-13 20:56:48,48.282,37.1758,26.2,86,4,1.79,clear sky
550,Lazaro Cardenas,MX,2022-02-13 20:56:49,17.9583,-102.2,84.99,45,76,7.99,broken clouds
551,Portree,GB,2022-02-13 20:56:49,57.4129,-6.1942,42.85,95,100,9.37,overcast clouds
552,Joao Monlevade,BR,2022-02-13 20:56:50,-19.81,-43.1736,70.63,94,23,2.08,few clouds
553,Komarikhinskiy,RU,2022-02-13 20:56:50,58.0979,57.1163,18.59,100,98,2.93,overcast clouds
554,Daru,PG,2022-02-13 20:56:50,-9.0763,143.2092,79.2,80,38,10.13,scattered clouds
555,San Isidro,PE,2022-02-13 20:56:51,-12.1167,-77.05,76.59,57,0,13.8,clear sky
556,Tapes,BR,2022-02-13 20:53:51,-30.6733,-51.3958,74.48,71,34,12.1,scattered clouds
557,Bangsund,NO,2022-02-13 20:56:51,64.3968,11.3949,34.92,80,75,4.61,broken clouds
558,Gweta,BW,2022-02-13 20:56:52,-20.1833,25.2333,80.31,33,71,2.33,broken clouds
559,Alta Floresta,BR,2022-02-13 20:56:52,-9.8756,-56.0861,84.02,70,75,5.75,broken clouds
560,Truro,GB,2022-02-13 20:55:18,50.2653,-5.0544,49.28,81,75,19.57,broken clouds
561,Prikubanskiy,RU,2022-02-13 20:56:53,45.0015,41.1795,29.12,69,0,7.23,clear sky
562,Nicolas Bravo,MX,2022-02-13 20:56:53,18.45,-88.9167,73.53,90,88,5.32,overcast clouds
563,Nola,IT,2022-02-13 20:56:53,40.922,14.5329,53.55,99,67,1.28,broken clouds
564,Road Town,VG,2022-02-13 20:56:54,18.4167,-64.6167,78.84,83,40,10.36,scattered clouds
565,Khudumelapye,BW,2022-02-13 20:56:54,-23.8833,24.75,73.0,31,33,7.34,scattered clouds
566,Dolores,AR,2022-02-13 20:56:55,-36.3132,-57.6792,79.03,24,4,14.23,clear sky
567,Bonthe,SL,2022-02-13 20:56:55,7.5264,-12.505,78.51,86,39,8.03,scattered clouds
568,Ushibuka,JP,2022-02-13 20:56:55,32.1906,130.0228,49.62,75,100,11.52,moderate rain
569,Bjornevatn,NO,2022-02-13 20:56:56,69.6672,29.9847,20.82,92,100,16.11,snow
570,Kalianget,ID,2022-02-13 20:56:56,-7.05,113.9333,76.42,83,99,7.85,overcast clouds
571,Dawson,US,2022-02-13 20:56:57,31.7735,-84.4466,57.58,24,11,18.41,few clouds
572,Amapa,BR,2022-02-13 20:56:57,1.0,-52.0,76.1,97,87,3.31,heavy intensity rain
573,Yuncheng,CN,2022-02-13 20:56:57,35.0231,110.9928,35.64,81,9,4.7,clear sky
574,La Ronge,CA,2022-02-13 20:56:58,55.1001,-105.2842,8.85,66,0,10.36,clear sky
575,Totness,SR,2022-02-13 20:56:58,5.8833,-56.3167,79.09,80,70,11.18,broken clouds
576,Chinu,CO,2022-02-13 20:56:59,9.1057,-75.3981,92.01,45,53,9.75,broken clouds
577,Lasa,IT,2022-02-13 20:56:59,46.6166,10.7002,27.36,64,0,2.06,clear sky
578,Mayakonda,IN,2022-02-13 20:56:59,14.2833,76.0833,68.68,42,0,3.87,clear sky
579,Bandarbeyla,SO,2022-02-13 20:57:00,9.4942,50.8122,74.84,66,20,16.53,few clouds
580,Catania,IT,2022-02-13 20:57:00,37.5021,15.0872,55.33,84,40,2.3,scattered clouds
581,Rio Gallegos,AR,2022-02-13 20:57:01,-51.6226,-69.2181,59.05,20,20,49.48,few clouds
582,Galle,LK,2022-02-13 20:57:01,6.0367,80.217,73.9,86,100,8.48,overcast clouds
583,Dwarka,IN,2022-02-13 20:57:02,22.2394,68.9678,69.76,61,0,9.71,clear sky
584,Novouzensk,RU,2022-02-13 20:56:58,50.4592,48.1431,14.95,96,21,10.16,few clouds
585,Sadove,UA,2022-02-13 20:57:02,46.2487,30.1795,26.56,71,96,5.64,overcast clouds
586,Orchard Homes,US,2022-02-13 20:57:03,46.8633,-114.0484,49.28,44,6,1.16,clear sky
587,Sola,VU,2022-02-13 20:57:03,-13.8833,167.55,82.18,77,100,18.75,overcast clouds
588,Katete,UG,2022-02-13 20:57:03,-0.7818,29.7544,70.03,52,91,2.57,overcast clouds
589,Springfield,US,2022-02-13 20:54:14,37.2153,-93.2982,44.62,41,0,8.01,clear sky
590,Tuy Hoa,VN,2022-02-13 20:57:04,13.0833,109.3,73.53,93,90,4.54,overcast clouds
591,Beloha,MG,2022-02-13 20:57:04,-25.1667,45.05,75.42,87,21,13.04,few clouds
592,Saint-Georges,GD,2022-02-13 20:57:05,12.0564,-61.7485,79.23,69,24,14.76,few clouds
593,General Roca,AR,2022-02-13 20:57:05,-39.0333,-67.5833,91.8,9,45,8.23,scattered clouds
594,Mandalgovi,MN,2022-02-13 20:57:06,45.7625,106.2708,-6.63,82,56,7.9,broken clouds
595,Tabory,RU,2022-02-13 20:57:06,58.5198,64.5495,-6.14,100,88,2.82,overcast clouds
596,Sao Joao Da Barra,BR,2022-02-13 20:57:07,-21.6403,-41.0511,80.69,87,8,11.21,clear sky
597,Faranah,GN,2022-02-13 20:57:07,10.0404,-10.7434,78.85,14,26,4.72,scattered clouds
598,Ikungi,TZ,2022-02-13 20:57:07,-5.1333,34.7667,60.82,92,100,0.67,light rain
599,Fershampenuaz,RU,2022-02-13 20:57:08,53.5202,59.8117,14.11,95,100,5.91,overcast clouds
600,Cayenne,GF,2022-02-13 20:57:08,4.9333,-52.3333,80.1,87,75,11.5,mist
601,Kirovsk,UA,2022-02-13 20:57:08,48.6375,38.6428,23.56,94,5,3.38,clear sky
602,Turka,UA,2022-02-13 20:57:06,49.1541,23.0297,29.93,85,9,7.2,clear sky
603,Bundaberg,AU,2022-02-13 20:55:00,-24.85,152.35,70.21,90,9,6.91,clear sky
604,Viedma,AR,2022-02-13 20:53:39,-40.8135,-62.9967,91.81,14,0,8.08,clear sky
605,Castelo Do Piaui,BR,2022-02-13 20:57:10,-5.3222,-41.5525,82.44,55,98,2.82,overcast clouds
606,Surok,RU,2022-02-13 20:57:10,56.4469,48.1214,5.68,99,57,3.2,broken clouds
607,Kulhudhuffushi,MV,2022-02-13 20:57:11,6.6221,73.07,79.7,79,100,7.56,overcast clouds
608,Ambilobe,MG,2022-02-13 20:57:11,-13.2,49.05,73.27,93,78,2.1,broken clouds
609,Judenburg,AT,2022-02-13 20:57:12,47.1667,14.6667,28.22,90,7,3.13,clear sky
610,Hengshui,CN,2022-02-13 20:57:12,37.7322,115.7011,21.78,96,71,6.04,broken clouds
611,Novosergiyevka,RU,2022-02-13 20:57:13,52.0934,53.6528,19.11,95,100,10.04,light snow
612,Lakes Entrance,AU,2022-02-13 20:57:13,-37.8811,147.981,75.16,66,99,3.91,overcast clouds
613,Horsham,GB,2022-02-13 20:57:13,51.064,-0.3272,50.56,90,75,19.57,moderate rain
614,Aquin,HT,2022-02-13 20:57:14,18.2833,-73.4,80.96,62,16,6.87,few clouds
615,Macapa,BR,2022-02-13 20:57:14,0.0389,-51.0664,87.78,70,75,5.75,moderate rain
616,Bilozerka,UA,2022-02-13 20:57:15,46.6248,32.4425,32.25,61,17,5.79,few clouds
617,Providencia,MX,2022-02-13 20:57:15,28.7167,-111.5833,93.85,12,61,9.57,broken clouds
618,Kiruna,SE,2022-02-13 20:57:15,67.8557,20.2251,-8.48,77,78,5.75,broken clouds
619,Solnechnyy,RU,2022-02-13 20:57:16,50.7214,136.6319,7.52,95,100,4.68,overcast clouds
620,Zambezi,ZM,2022-02-13 20:57:16,-13.5432,23.1047,65.79,91,87,1.03,overcast clouds
621,Pajarito,CO,2022-02-13 20:57:17,5.2929,-72.7028,83.62,46,88,5.12,overcast clouds
622,Nizhnyaya Tavda,RU,2022-02-13 20:57:17,57.6731,66.1725,-6.54,100,92,2.35,overcast clouds
623,North Bend,US,2022-02-13 20:57:18,43.4065,-124.2243,52.86,93,20,8.05,few clouds
624,Kenora,CA,2022-02-13 20:57:18,49.8167,-94.4337,-2.81,56,100,10.0,overcast clouds
625,Merauke,ID,2022-02-13 20:57:18,-8.4667,140.3333,77.7,84,41,8.52,scattered clouds
626,Hereford,GB,2022-02-13 20:57:19,52.0568,-2.7148,50.34,92,100,8.03,overcast clouds
627,Ellisras,ZA,2022-02-13 20:57:19,-23.6649,27.7443,71.91,38,5,5.93,clear sky
628,Bay Roberts,CA,2022-02-13 20:57:20,47.5999,-53.2648,40.33,66,74,8.01,broken clouds
629,Kermanshah,IR,2022-02-13 20:53:21,34.3142,47.065,34.7,75,0,6.91,clear sky
630,Dukhovnitskoye,RU,2022-02-13 20:57:20,52.4828,48.2137,24.85,89,21,12.41,few clouds
631,Mocuba,MZ,2022-02-13 20:57:21,-16.8392,36.9856,72.52,98,92,0.67,light rain
632,Vestmannaeyjar,IS,2022-02-13 20:57:21,63.4427,-20.2734,33.67,74,99,29.01,overcast clouds
633,Stepnoye,RU,2022-02-13 20:57:21,51.4,46.8667,24.89,91,92,10.2,overcast clouds
634,Whitehorse,CA,2022-02-13 20:57:22,60.7161,-135.0538,27.1,76,75,3.44,broken clouds
635,Mareeba,AU,2022-02-13 20:57:22,-17.0,145.4333,71.44,89,12,2.37,few clouds
636,Rabat,MA,2022-02-13 20:52:32,33.9911,-6.8401,59.16,95,18,0.0,few clouds
637,Davila,PH,2022-02-13 20:57:23,18.4726,120.5763,77.65,76,27,1.66,scattered clouds
638,Kloulklubed,PW,2022-02-13 20:57:23,7.0419,134.2556,80.89,82,100,21.54,moderate rain
639,Dingle,PH,2022-02-13 20:57:24,10.9995,122.6711,74.05,94,94,6.58,overcast clouds
640,Svetlyy,RU,2022-02-13 20:57:24,54.675,20.1347,35.65,73,100,16.87,overcast clouds
641,Khani,GE,2022-02-13 20:57:24,41.9563,42.9566,31.57,85,81,6.53,broken clouds
642,Aberdeen,GB,2022-02-13 20:54:06,57.1437,-2.0981,42.49,95,100,8.05,moderate rain
643,Payo,ID,2022-02-13 20:57:25,-3.7508,103.6372,72.1,97,97,1.9,overcast clouds
644,Kiama,AU,2022-02-13 20:57:25,-34.6833,150.8667,70.57,77,100,1.99,overcast clouds
645,Usolye,RU,2022-02-13 20:57:26,59.4268,56.6808,12.22,100,90,2.86,overcast clouds
646,Platanos,GR,2022-02-13 20:57:26,37.6667,21.6167,53.08,85,8,3.89,clear sky
647,Cap-Aux-Meules,CA,2022-02-13 20:57:27,47.3821,-61.8597,15.85,73,75,16.11,broken clouds
648,Hambantota,LK,2022-02-13 20:57:27,6.1241,81.1185,76.01,81,100,11.21,overcast clouds
649,Kisanga,TZ,2022-02-13 20:57:27,-7.4362,37.7034,74.64,96,99,3.2,moderate rain
650,Kruisfontein,ZA,2022-02-13 20:57:28,-34.0033,24.7314,65.19,88,23,7.27,few clouds
651,Ruma,RS,2022-02-13 20:57:28,45.0081,19.8222,39.02,77,21,6.6,few clouds
652,Sistranda,NO,2022-02-13 20:57:29,63.7256,8.834,34.9,71,100,24.02,light snow
653,Kelvington,CA,2022-02-13 20:57:29,52.1667,-103.5343,17.26,90,100,14.72,overcast clouds
654,Mahanoro,MG,2022-02-13 20:57:29,-19.9,48.8,76.32,89,39,5.37,light rain
655,Bossier City,US,2022-02-13 20:55:00,32.516,-93.7321,58.19,23,0,12.66,clear sky
656,Bowen,AU,2022-02-13 20:57:30,-20.0167,148.2333,71.82,63,28,18.01,scattered clouds
657,Waingapu,ID,2022-02-13 20:57:30,-9.6567,120.2641,77.49,86,73,4.68,broken clouds
658,Miraflores,MX,2022-02-13 20:57:31,19.2167,-98.8083,66.87,44,74,3.09,broken clouds
659,Partenit,UA,2022-02-13 20:57:31,44.578,34.3446,35.96,74,100,13.11,overcast clouds
660,Feijo,BR,2022-02-13 20:57:32,-8.1642,-70.3536,76.55,96,100,2.01,overcast clouds
661,Malindi,KE,2022-02-13 20:57:32,-3.2175,40.1191,76.93,85,88,10.63,overcast clouds
662,Auki,SB,2022-02-13 20:57:33,-8.7676,160.7034,77.09,88,100,4.9,light rain
663,Durusu,TR,2022-02-13 20:57:33,41.3053,28.6767,43.84,88,100,17.0,overcast clouds
664,Mount Gambier,AU,2022-02-13 20:57:33,-37.8333,140.7667,60.71,88,100,12.66,overcast clouds
665,San Carlos De Bariloche,AR,2022-02-13 20:57:34,-41.1456,-71.3082,85.75,13,0,25.32,clear sky
666,Shenjiamen,CN,2022-02-13 20:57:34,29.9576,122.298,43.61,78,81,16.06,broken clouds
667,Kirakira,SB,2022-02-13 20:57:35,-10.4544,161.9205,79.84,84,98,9.66,light rain
668,Belaya Gora,RU,2022-02-13 20:57:35,68.5333,146.4167,-19.68,95,92,5.68,overcast clouds
669,Gongzhuling,CN,2022-02-13 20:57:35,43.5008,124.8198,8.44,78,100,12.01,overcast clouds
670,Maxixe,MZ,2022-02-13 20:55:07,-23.8597,35.3472,75.67,87,1,7.4,clear sky
671,Gaogou,CN,2022-02-13 20:57:36,34.0175,119.1886,37.38,77,12,4.14,few clouds
672,Rjukan,NO,2022-02-13 20:54:56,59.8789,8.5941,39.65,98,100,2.19,light rain
